Brand,WaterProof,Gender,TimeDisplay,Chronograph,Rating,Price
Tommy Hilfiger,30.0,0,1,0,0,578.0
Emporio Armani,50.0,1,1,0,0,578.0
Adi,30.0,0,1,0,0,578.0
Victorinox,100.0,1,1,1,0,1579.0
Casio,200.0,1,0,1,0,579.0
Tommy Hilfiger,30.0,0,1,0,0,579.0
Wenger,100.0,1,1,1,0,579.0
Dkny,50.0,0,1,0,0,579.0
Casio,200.0,0,0,0,0,579.0
Calvin Klein,30.0,1,1,0,0,579.0
Casio,200.0,1,0,0,0,579.0
Hugo Boss,30.0,1,1,1,0,579.0
Victorinox,100.0,1,1,1,0,1580.0
Victorinox,100.0,0,1,0,0,1580.0
Casio,100.0,1,2,0,0,580.0
GANT,30.0,1,1,1,0,580.0
Casio,100.0,1,1,0,0,580.0
Casio,200.0,1,2,0,0,580.0
Bering,50.0,1,1,0,0,580.0
Casio,100.0,1,1,1,0,580.0
Bering,30.0,0,1,0,0,583.0
Adi,50.0,0,1,0,0,583.0
Emporio Armani,50.0,1,1,1,0,584.0
Casio,200.0,1,1,0,0,584.0
Casio,50.0,1,1,1,0,585.0
Casio,100.0,1,2,0,0,585.0
Ferrari,50.0,1,1,1,0,585.0
Casio,100.0,1,1,1,0,585.0
Adi,30.0,0,1,0,0,587.0
Rado,30.0,1,1,0,0,6589.0
Bering,50.0,0,1,0,0,589.0
Swiss Military,100.0,0,1,0,0,589.0
Casio,200.0,1,2,0,0,589.0
Wenger,100.0,1,1,0,0,589.0
Casio,200.0,1,2,0,0,2790.0
Tissot,100.0,1,1,1,0,1590.0
Citizen,50.0,1,1,0,0,1590.0
Adi,50.0,1,1,0,0,590.0
Rosefield,30.0,0,1,0,0,590.0
Bering,30.0,1,1,0,0,590.0
Calvin Klein,30.0,0,1,0,0,590.0
Calvin Klein,100.0,1,1,0,0,590.0
Paul Hewitt,50.0,1,1,0,0,590.0
Calvin Klein,30.0,1,1,0,0,590.0
Sector,100.0,1,1,0,0,590.0
Casio,100.0,0,2,0,0,590.0
Michael Kors,50.0,1,1,1,0,590.0
Casio,200.0,1,2,1,1,590.0
Calvin Klein,50.0,1,1,1,0,590.0
Guess,100.0,1,1,1,0,593.0
Bering,30.0,0,1,0,0,594.0
Seiko,100.0,1,1,0,0,594.0
Dkny,30.0,0,1,0,0,595.0
Casio,50.0,0,1,1,0,595.0
Bering,0.0,1,1,0,1,595.0
Bering,0.0,0,1,0,0,595.0
Danish Design,30.0,0,1,0,0,595.0
Bering,30.0,0,1,0,0,596.0
Adi,0.0,0,1,0,0,597.0
Adi,30.0,0,1,0,0,597.0
Bering,50.0,0,1,0,0,597.0
Tommy Hilfiger,30.0,0,1,0,0,597.0
Tommy Hilfiger,30.0,1,1,0,0,598.0
GANT,50.0,0,1,0,0,598.0
Fossil,100.0,1,1,1,0,598.0
Tommy Hilfiger,50.0,0,1,0,0,598.0
Emporio Armani,30.0,1,1,0,0,598.0
Dkny,50.0,0,1,0,0,598.0
Fossil,50.0,1,1,1,0,598.0
Diesel,50.0,1,1,0,0,598.0
Tommy Hilfiger,50.0,0,1,1,0,598.0
Fossil,100.0,1,1,0,0,598.0
Tommy Hilfiger,50.0,1,1,0,0,598.0
Casio,100.0,1,1,1,0,598.0
Citizen,200.0,1,1,0,0,1799.0
Casio,100.0,1,1,1,0,1599.0
Prince,30.0,0,1,0,0,599.0
GANT,50.0,0,1,0,0,599.0
Burberry,50.0,1,1,1,0,599.0
SKAGEN,50.0,1,1,0,0,599.0
Michael Kors,100.0,0,1,1,0,599.0
Guess,100.0,1,1,1,0,599.0
Tommy Hilfiger,50.0,1,1,0,0,599.0
Tommy Hilfiger,30.0,0,1,0,0,599.0
Dkny,50.0,0,1,0,0,599.0
Ferrari,50.0,1,1,0,0,599.0
Ferrari,30.0,1,1,0,0,599.0
Citizen,100.0,1,1,0,0,599.0
Michael Kors,50.0,0,1,1,0,599.0
Michael Kors,50.0,0,1,0,0,599.0
Casio,200.0,1,2,1,0,599.0
Michael Kors,0.0,0,1,0,0,599.0
Seiko,100.0,1,1,1,0,599.0
Fossil,100.0,0,1,1,0,599.0
Seiko,50.0,0,1,0,0,599.0
Nautica,100.0,1,1,0,0,599.0
Guess,50.0,0,1,0,0,599.0
Fossil,100.0,1,1,1,0,599.0
Casio,100.0,1,1,0,0,599.0
Casio,100.0,1,1,1,0,599.0
Swiss Military,100.0,0,1,0,0,599.0
Fossil,50.0,1,1,1,0,599.0
SKAGEN,30.0,1,1,0,0,599.0
Guess,50.0,1,1,1,0,599.0
Armani Exchange,50.0,1,1,1,0,599.0
Anne Klein,50.0,0,1,0,0,599.0
Tommy Hilfiger,30.0,1,1,0,0,599.0
Guess,50.0,1,1,0,0,599.0
Casio,200.0,0,2,0,0,599.0
Guess,100.0,1,1,0,0,599.0
Frederique Constant,30.0,1,1,1,0,2600.0
Certina,200.0,1,1,0,0,1700.0
Lacoste,30.0,0,1,0,0,600.0
Santa Barbara Polo & Racquet Club,50.0,1,1,1,0,600.0
Fossil,50.0,1,1,0,0,600.0
Bering,50.0,0,1,0,0,600.0
Santa Barbara Polo & Racquet Club,30.0,0,1,0,0,600.0
Adi,30.0,0,1,0,0,603.0
Tissot,50.0,0,1,0,0,1606.0
Adi,30.0,0,1,0,0,608.0
Adi,100.0,1,1,0,0,610.0
Casio,100.0,1,1,1,0,615.0
Michael Kors,50.0,0,1,0,0,617.0
Emporio Armani,50.0,1,1,0,0,618.0
Michel Herbelin,30.0,0,1,0,0,1619.0
Beverly Hills Polo Club,0.0,1,1,1,0,619.0
Adi,50.0,1,1,0,0,619.0
Tommy Hilfiger,30.0,0,1,0,0,620.0
Tommy Hilfiger,30.0,0,1,0,0,624.0
Tommy Hilfiger,50.0,1,1,0,0,624.0
Casio,200.0,1,0,0,0,625.0
Bering,50.0,1,1,0,0,625.0
Calvin Klein,30.0,0,1,0,0,625.0
Adi,30.0,0,1,0,0,625.0
Fossil,50.0,0,1,1,0,628.0
Victorinox,50.0,1,1,1,0,1729.0
Victorinox,200.0,1,1,0,0,1629.0
Victorinox,100.0,1,1,0,0,1629.0
Hugo Boss,30.0,1,1,1,0,629.0
Bering,30.0,1,1,0,0,629.0
Bering,50.0,0,1,0,0,629.0
Seiko,50.0,0,1,0,0,629.0
Bering,30.0,0,1,0,0,629.0
Bering,30.0,0,1,0,0,630.0
Orient,50.0,1,1,0,0,630.0
Casio,200.0,1,0,0,0,634.0
Guess,50.0,1,1,0,0,634.0
Certina,100.0,0,1,0,0,1635.0
Casio,100.0,1,2,1,0,635.0
Tissot,100.0,1,1,1,0,1838.0
Tissot,0.0,1,1,0,0,1639.0
Orient,100.0,1,1,0,0,639.0
Tommy Hilfiger,50.0,1,1,1,0,639.0
Orient,50.0,1,1,0,0,740.0
Welder,100.0,0,1,0,0,640.0
Swiss Military,50.0,1,1,0,0,643.0
Adi,30.0,0,1,0,0,644.0
SKAGEN,30.0,1,1,1,0,644.0
Tommy Hilfiger,30.0,1,1,0,0,645.0
Bering,30.0,0,1,0,0,647.0
Emporio Armani,50.0,1,1,1,0,648.0
Certina,100.0,1,1,0,0,2649.0
GANT,50.0,1,1,1,0,1949.0
Victorinox,100.0,0,1,0,0,1649.0
Mariner,100.0,1,1,0,0,1649.0
Fossil,50.0,1,1,1,0,649.0
Tommy Hilfiger,30.0,1,1,0,0,649.0
Citizen,0.0,1,1,0,0,649.0
Seiko,30.0,0,1,0,0,649.0
Fossil,100.0,1,1,1,0,649.0
Seiko,50.0,0,1,0,0,649.0
Swiss Military,0.0,1,1,0,0,649.0
Casio,100.0,1,2,1,0,650.0
Seiko,0.0,1,1,1,0,650.0
Seiko,100.0,1,1,1,0,650.0
Wenger,100.0,0,1,0,0,650.0
Casio,50.0,0,1,0,0,650.0
Casio,50.0,1,1,1,0,650.0
SKAGEN,0.0,1,1,0,0,650.0
OBAKU,30.0,0,1,0,0,650.0
Dkny,50.0,0,1,1,0,650.0
Casio,100.0,1,1,1,0,650.0
Bering,30.0,1,1,0,0,652.0
Bering,100.0,1,1,0,0,652.0
Casio,200.0,1,2,1,0,654.0
Bering,0.0,0,1,0,0,655.0
Tommy Hilfiger,50.0,1,1,0,0,657.0
Certina,100.0,1,1,0,0,2658.0
Tommy Hilfiger,30.0,0,1,0,0,658.0
Tommy Hilfiger,30.0,1,1,0,0,658.0
Wenger,100.0,1,1,0,0,659.0
Bering,50.0,0,1,0,0,659.0
Tissot,100.0,0,1,0,0,1660.0
Seiko,30.0,1,1,0,0,661.0
Tissot,100.0,1,1,1,0,1663.0
Adi,30.0,0,1,0,0,663.0
Seiko,30.0,1,1,0,0,664.0
Casio,200.0,1,0,0,0,665.0
Citizen,50.0,1,1,0,0,665.0
SKAGEN,30.0,0,1,0,0,665.0
Dkny,30.0,0,1,0,0,665.0
Bering,30.0,1,1,0,0,768.0
Casio,200.0,1,0,0,0,668.0
Tommy Hilfiger,30.0,0,1,0,0,668.0
Tommy Hilfiger,50.0,1,1,0,0,669.0
Tommy Hilfiger,30.0,0,1,0,0,669.0
Dkny,30.0,0,1,0,0,669.0
Citizen,100.0,1,1,0,0,670.0
Hugo Boss,50.0,1,1,0,0,673.0
Emporio Armani,50.0,1,1,0,0,673.0
Tommy Hilfiger,30.0,0,1,0,0,674.0
Tissot,50.0,0,1,0,0,1675.0
Tommy Hilfiger,30.0,1,1,0,0,675.0
Citizen,100.0,1,1,1,0,675.0
Calvin Klein,30.0,0,1,0,0,675.0
Mariner,100.0,1,1,0,0,1679.0
Beverly Hills Polo Club,0.0,1,1,0,0,679.0
Citizen,0.0,1,1,1,0,679.0
Bering,50.0,0,1,0,0,679.0
Fossil,50.0,1,1,1,0,679.0
Victorinox,100.0,1,1,1,0,1780.0
Casio,200.0,1,2,1,0,680.0
Orient,50.0,1,1,0,0,680.0
Swiss Military,50.0,1,1,0,0,685.0
Seiko,100.0,1,1,0,0,687.0
Tommy Hilfiger,30.0,0,1,1,0,688.0
Tissot,100.0,1,1,1,0,1689.0
Bering,30.0,0,1,0,0,689.0
Bering,30.0,1,1,0,0,689.0
Wenger,100.0,1,1,1,0,689.0
Bering,100.0,1,1,0,0,689.0
Dkny,50.0,0,1,0,0,689.0
Tissot,300.0,1,1,1,0,2690.0
Certina,100.0,1,1,0,0,2690.0
Citizen,200.0,1,1,1,0,1790.0
Guess,100.0,1,1,1,0,1690.0
Cluse,50.0,1,1,1,0,690.0
Paul Hewitt,50.0,1,1,1,0,690.0
Paul Hewitt,50.0,1,1,0,0,690.0
Citizen,50.0,1,1,0,0,690.0
Citizen,100.0,1,1,1,0,690.0
Sector,100.0,1,1,0,0,690.0
Casio,100.0,1,1,1,0,690.0
Seiko,100.0,1,1,0,0,690.0
Casio,100.0,1,1,0,0,690.0
Casio,200.0,1,2,0,0,690.0
Calvin Klein,30.0,0,1,0,0,690.0
Certina,100.0,0,1,0,0,1691.0
Bering,50.0,0,1,0,0,691.0
Fossil,50.0,0,1,1,0,692.0
Tommy Hilfiger,50.0,1,1,0,0,694.0
Tommy Hilfiger,50.0,1,1,1,0,694.0
Tommy Hilfiger,30.0,0,1,0,0,695.0
Casio,50.0,0,1,1,0,695.0
Swiss Military,100.0,0,1,0,0,695.0
Casio,200.0,1,2,0,0,695.0
Citizen,50.0,1,1,1,0,695.0
Seiko,100.0,1,1,1,0,696.0
Casio,100.0,0,1,0,0,697.0
Tommy Hilfiger,50.0,1,1,1,0,698.0
Casio,200.0,1,0,0,0,698.0
Tommy Hilfiger,30.0,0,1,0,0,698.0
Tommy Hilfiger,30.0,1,1,1,0,698.0
Emporio Armani,50.0,1,1,1,0,698.0
Guess,50.0,1,1,0,0,698.0
Emporio Armani,50.0,1,1,0,0,698.0
Fossil,50.0,0,1,0,0,698.0
Diesel,100.0,1,1,1,0,698.0
Emporio Armani,30.0,1,1,0,0,698.0
Guess,100.0,1,1,1,0,698.0
Fossil,50.0,1,1,1,0,698.0
Fossil,50.0,1,1,0,0,699.0
Beverly Hills Polo Club,0.0,1,1,1,0,699.0
